id	sections	draft
196:$486B	story_and_event_dialogue	Lord: On the night of the next full moon, we will finally perform the ritual.<page><box>Lord: It will take place in the Castle Keep!<page><box>Lord: Make certain no one interferes during the ritual!<page><box>
196:$48E4	story_and_event_dialogue	Lord: Heh heh... The time has finally come.<page><box>Lord: The time of resurrection is upon us...<page><box>Lord: Princess.<page><br>You understand your role in the ritual, do you not?<page><box><delay:1E>Ateka: ...<page><box>Lord: Heh heh... I know you are waiting for that moment too...<page><box>Lord: But will your plan succeed?<page><box><delay:1E>Ateka: ...<page><box>Lord: Heh heh... My life is also at stake in this ritual.<br>Do your part well.<page><box>
196:$49D7	story_and_event_dialogue	Lord: Ha ha ha ha ha ha!!<page>
196:$4A00	story_and_event_dialogue	Pekeji: Brooo!!
196:$4A10	story_and_event_dialogue	Pekeji: Pant, pant, pant...<page><br>Going alone without telling me? That's cold, Bro...<page><box>
196:$4A40	story_and_event_dialogue	Pekeji: I'm coming too, Bro.<page><br>My injuries are all better now.<page><box>Pekeji: Besides, I can't forgive them!<page><box>Pekeji: Not after what they did to Koppa!<page><box>Pekeji: That's why I'm coming!<page><box>
196:$4AA0	story_and_event_dialogue	Pekeji: Come on! Let's quit wasting time and go, Bro!<page><box>
196:$4AC7	story_and_event_dialogue	Pekeji: Listen, Bro.<page><box>Pekeji: I don't think we should stay together here.<page><box>
196:$4AF9	story_and_event_dialogue	Pekeji: I'll act as the decoy.<page><br>When you see an opening, go on ahead.<page><box>
196:$4B29	story_and_event_dialogue	Pekeji: Don't worry.<br>I'll be fine!<page><box>Pekeji: I may not look it, but I'm built tough! See you later!<page><box>Pekeji: The monsters in this castle will be a piece of cake.<page><box>
196:$4B91	story_and_event_dialogue	Pekeji: Gwah!<page><box><delay:1E>Pekeji: That was nothing!<page><box>
196:$4BB1	story_and_event_dialogue	Pekeji: Eek!<page><box>
196:$4BBD	story_and_event_dialogue	Pekeji: Aaaah!<delay:05><page><box>
196:$4BCB	story_and_event_dialogue	Pekeji: Stop!!<page><box>
196:$4BD8	story_and_event_dialogue	Pekeji: H-Help...<page><box>
196:$4BFF	story_and_event_dialogue	Rookie Guard: Good. Nothing has changed.<page><box>
196:$4C14	story_and_event_dialogue	Rookie Guard: Still, doesn't this castle have too many secret passages?<page><box>Rookie Guard: It's enough to get anyone lost.<page><box>
196:$4C58	story_and_event_dialogue	Rookie Guard: Quit complaining.<br>Let's keep moving.<page><box>
196:$4C76	story_and_event_dialogue	Ateka: Once the ritual begins, I think I will lose my memory.<page><box>Ateka: So...<page><box>Oryu: It will be all right.<page><box>Oryu: I promise to save both you and your mother...<page><box>Oryu: Besides...<page><box>Oryu: <name> will surely come too...<page><box>Ateka: <name>...?<page><br>He will come...?<page><box>Oryu: Yes. He may not look it, but you can rely on him.<page><box>Oryu: When it matters most, he has incredible determination.<page><box>Ateka: Oryu...<page><box>Oryu: Yes?<page><box>Ateka: If <name> is ever in danger...<page><br>Please give him this...<page><box>
196:$4D99	story_and_event_dialogue	Oryu: This is...<page><br>A Jewel?<page><box>Ateka: It is a talisman passed down through our family.<page><box>Oryu: You want me to give this to <name>. Understood.<page><box>
196:$4DF6	story_and_event_dialogue	Ateka: Ah... Someone is coming!<page><box>
196:$4E0B	story_and_event_dialogue	Ateka: Oryu, hurry!<page><box>Oryu: It's all right.<br>There's no need to panic.<page><box>
196:$4E35	story_and_event_dialogue	Oryu: Remember.<page><box>Oryu: You are never alone.<page><box>Oryu: Don't give up.<br>We'll get through this.<page><box>Oryu: See you soon.<page><box>
196:$4E6D	story_and_event_dialogue	Rookie Guard: Forgive us, Princess.<page><box>Rookie Guard: The Lord ordered us to inspect this room as well...<page><box>
196:$4EA6	story_and_event_dialogue	Rookie Guard: ...<br>Nothing seems out of place.<page><box>
196:$4EC2	story_and_event_dialogue	Rookie Guard: Let's go...<page><box>
196:$4EF1	story_and_event_dialogue	Lord: Heh heh...<br>The time has finally come.<br>The night of the full moon.<page><box>Lord: How long I have waited for this ritual...<page><box>Ateka: ...<page><box>
196:$4F45	story_and_event_dialogue	Lord: With this, your role and your mother's will end.<page><box>Lord: Princess...<page><br>You understand, do you not?<page><box>
196:$4F7D	story_and_event_dialogue	Lord: Heh heh...<page><br>What this full-moon ritual will summon...<page><box>Lord: Will it be your light, or my darkness...?<page><box>Lord: Once the ritual ends, everything will finally be decided...<page><box>Lord: But before that...<page><box>Lord: I must dispose of one little rat!<page><box>
196:$500B	story_and_event_dialogue	Lord: You mean to interfere again? Heh heh heh.<page><box>
196:$502B	story_and_event_dialogue	Lord: What's wrong?<page><box>Lord: Did you not come to defeat me?<page><box>
196:$5050	story_and_event_dialogue	Lord: Will you not use your favorite blinding trick?<page><box>Lord: I cannot promise it will work again.<page><box>
196:$5085	story_and_event_dialogue	Oryu: Ah...<page><box>
196:$5092	story_and_event_dialogue	Lord: I commend you for making it all the way to the Castle Keep...<page><box>Lord: Heh heh... You planned to wait for an opening and sever the flow of darkness...<page><box>Lord: How unfortunate...<page><br>This is the end!!<page><box>
196:$5113	story_and_event_dialogue	Lord: Well, well...<page><br>Welcome to the Castle Keep.<page><box>Lord: You truly are a glutton for punishment.<page><box>Lord: Coming back after what happened before... Heh heh heh...<page><box>
196:$5175	story_and_event_dialogue	Lord: I will burn you away so thoroughly that you never return.<page><box>Lord: Just like your partner!!
196:$51AC	story_and_event_dialogue	Oryu: <name>! Catch!!<page><box>
196:$51BD	story_and_event_dialogue	Lord: What...?<page><box>
196:$51CC	story_and_event_dialogue	Lord: That Jewel you possess...<page><box>
196:$51F3	story_and_event_dialogue	Lord: So that is your plan...<br>What an insolent trick.<page><box>
196:$5213	story_and_event_dialogue	Lord: Do not think that was the full extent of my power.<page><br>Here I come!!<page><box>
196:$5241	story_and_event_dialogue	Lord: I will permit no interference.<page><br>No matter who it is.<page><box>
196:$5265	story_and_event_dialogue	Lord: This time I will end your life! Prepare yourself!!<page><box>
196:$529C	story_and_event_dialogue	Lord: What? This is...<page><box>
196:$52AE	story_and_event_dialogue	Lord: The ritual...<page><br>The ritual is complete!!<page><box>Lord: And this flow of darkness...<page><box>Lord: Ha!<page><box>Lord: Ha ha ha ha ha!!<page><box>Lord: Princess! What a pity!<br>I have won!!<page><box>
196:$531D	story_and_event_dialogue	Lord: The time for battle has already passed.<page><br>Your life has been spared!!<page><box>
196:$5348	story_and_event_dialogue	Oryu: Aaaaaah!!
196:$5358	story_and_event_dialogue	???: Hyah ha ha ha ha!!
196:$536A	story_and_event_dialogue	Oryu: The Magic Castle is collapsing!!<page><box>
196:$5380	story_and_event_dialogue	Oryu: <name>, can you stand?<page><br>We have to escape quickly...<page><box>
196:$539F	story_and_event_dialogue	Oryu: Ah! Look out!!<page><box>
196:$53B3	story_and_event_dialogue	Pekeji: Thank goodness! I made it in time, Bro.<page><box>Pekeji: Come on! Let's go!<page><box>
196:$53D6	story_and_event_dialogue	Nuwanko: Th-The Magic Castle...<page><box>Mekerere: It's collapsing...<page><box>
196:$5422	story_and_event_dialogue	Curas: Heh heh...<br>At last, I have found it.<br>Jahannam's Gate.<page><box>Curas: The time of resurrection draws near.<br>Heh heh heh...<page><box>
196:$546E	story_and_event_dialogue	Lord: Ugh...<page><box>Oryu: Such terrible heat...<page><box>
196:$548D	story_and_event_dialogue	Oryu: Is this also an effect of separating her from that monster Curas?<page><box>
196:$54B7	story_and_event_dialogue	Ateka: Probably...<page><br>Unless we defeat Curas, Mother will...<page><box>
196:$54E1	story_and_event_dialogue	Sachi: She won't recover?<page><box>
196:$54F2	story_and_event_dialogue	Sachi: She looks like she's in terrible pain.<page><box>Ateka: Mother...<page><box>
196:$5513	story_and_event_dialogue	Pekeji: Pant, pant...<br>I brought Obaba!<page><box>
196:$5534	story_and_event_dialogue	Obaba: Ow, ow...<br>Don't you know how to handle someone gently?!<page><box>
196:$5566	story_and_event_dialogue	Pekeji: Ow!<page><box>
196:$5572	story_and_event_dialogue	Obaba: So...<br>Who is suffering from this illness?<page><box>
196:$558F	story_and_event_dialogue	Obaba: Hmm... She is certainly cursed.<page><box>Obaba: A monster possessed her for far too long.<page><box>Obaba: I do not know how long my purification can hold it back...<page><box>
196:$5605	story_and_event_dialogue	Obaba: Then let us begin.<page><box>Obaba: Light of Heaven and Earth.<page><box>Obaba: Drive away this evil darkness...<page><box>
196:$564E	story_and_event_dialogue	Oro: Princess.<page><box>Oro: I hate to ask at a time like this, with the Lord in this condition...<page><box>
196:$5677	story_and_event_dialogue	Oro: Everyone in town wants to ask you about the Magic Castle and the desert...<page><box>Ateka: I understand...<page><br>I will tell them everything...<page><box>
196:$56CB	story_and_event_dialogue	Oryu: Ateka...<page><box>
196:$56D9	story_and_event_dialogue	Ateka: It will be all right, Oryu.<page><box>
196:$56EF	story_and_event_dialogue	Ateka: I will explain everything...<page><br>Please bring everyone here...<page><box>Oro: All right. I'll gather them.<page><box>
196:$5726	story_and_event_dialogue	Ateka: Oryu...<page><box>
196:$5736	story_and_event_dialogue	Oryu: Yes.<page><box>Oryu: This is no time to hang your head.<page><box>Oryu: It'll be all right.<page><box>Oryu: If you tell them the truth, I'm sure everyone will understand.<page><box>
196:$5789	story_and_event_dialogue	Oryu: <name>...<page><br>I'll be waiting on the hill overlooking the Magic Castle...<page><box>
196:$5820	story_and_event_dialogue	Oryu: Has she already started speaking in front of everyone...?<page><box>Oryu: I'm sure she would rather run away...<page><box>
196:$5869	story_and_event_dialogue	Oryu: Tell me, <name>.<page><box>Oryu: What do you think was happening inside that Magic Castle?<page><box>
196:$5894	story_and_event_dialogue	Oryu: Why were the monsters after the Evil God Statue...?<page><box>Oryu: Why was Princess Ateka obeying the monsters...?<page><box>Oryu: And why did I come to this town...?<page><box>Oryu: I'll explain why.<page><br>First...<page><box>
196:$5920	story_and_event_dialogue	Ateka: The monster Curas had one goal.<page><box>Ateka: To resurrect the Evil God sleeping beneath this region.<page><box>Ateka: The Evil God was sealed away by a certain object.<page><box>Ateka: The Evil God Statue.<page><box>
196:$5988	story_and_event_dialogue	Ateka: But recently, the seal had begun to weaken...<page><box>Ateka: That was turning the surrounding land into desert.<page><box>
196:$59D2	story_and_event_dialogue	Oryu: That also drew the monsters to the castle...<page><box>Oryu: Then Pekeji took the Evil God Statue, making the desert spread even faster...<page><box>
196:$5A35	story_and_event_dialogue	Ateka: But that alone was not enough for Curas to resurrect the Evil God.<page><box>
196:$5A68	story_and_event_dialogue	Ateka: Curas did not know where the Evil God slept...<page><box>
196:$5A8F	story_and_event_dialogue	Oryu: The Evil God's resting place...<page><box>Oryu: To discover it...<page><box>Oryu: Curas needed Princess Ateka's power as a priestess.<page><box>Oryu: The full-moon ritual was his way of finding the Evil God.<page><box>Oryu: But the ritual was also a tremendous gamble for Curas...<page><box>
196:$5B2A	story_and_event_dialogue	Ateka: Curas first approached me.<page><box>Ateka: And then...<page><box>Ateka: When Mother discovered this, she tried to save me...<page><box>Ateka: But she was defeated in the battle...<page><box>Ateka: And Curas possessed her instead...<page><box>
196:$5BC3	story_and_event_dialogue	Oryu: My mission...<page><br>Was to stop the Evil God's resurrection.<page><box>Oryu: I came to this town under those orders...<page><box>
196:$5C17	story_and_event_dialogue	Oryu: I disguised myself as an attendant and infiltrated the Magic Castle.<page><box>Oryu: There, I gathered information.<page><box>Oryu: The more I learned, the more I wanted to save them both too.<page><box>
196:$5C81	story_and_event_dialogue	Oryu: The full-moon ritual held both darkness and light.<page><box>Oryu: If we kept it from falling into darkness, we could destroy Curas instead.<page><box>
196:$5CD7	story_and_event_dialogue	Oryu: Once we learned that...<page><box>Oryu: We placed our final hope on it...<page><box>Oryu: So we performed the ritual...<page><box>
196:$5D09	story_and_event_dialogue	Ateka: But Curas was far stronger than we expected...<page><box>Ateka: And my own power was not enough...<page><box>Ateka: The ritual...<page><box>Ateka: It flowed...<page><box>Ateka: Into darkness...<page><box>Ateka: The place where the lightning struck...<page><box>Ateka: That is where the Evil God sleeps.<page><box>Ateka: Curas is already on his way there.<page><br>If we do not hurry...<page><box>
196:$5DD9	story_and_event_dialogue	Oryu: The Evil God will be resurrected.<page><box>
196:$5DEF	story_and_event_dialogue	Oro: Wait a moment.<page><box>Oro: If this Evil God is resurrected...<page><box>Oro: What will happen to the town?<page><box>
196:$5E26	story_and_event_dialogue	Wanda: A-An earthquake!!<page><box>
196:$5E37	story_and_event_dialogue	Rai: Is something else happening at the Magic Castle?!<page><box>
196:$5E58	story_and_event_dialogue	Wanda: L-Let's go see!!<page><box>
196:$5E6A	story_and_event_dialogue	Oryu: I-It has begun...<page><br>The first sign of its resurrection!<page><box>
196:$5E8B	story_and_event_dialogue	Nuwanko: L-Look!<br>The desert!!<page><box>
196:$5EA6	story_and_event_dialogue	Mekerere: What is that?!<page><box>Wanda: The desert is rising up?!<page><box>Nuwanko: What's going to happen now?!<page><box>
196:$5EEC	story_and_event_dialogue	Oro: Princess.
196:$5EF6	story_and_event_dialogue	Oro: Tell us.<page><box>Oro: If the Evil God is resurrected...<page><box>Oro: This town...<page><box>Oro: What will happen to it?<page><box>
196:$5F2D	story_and_event_dialogue	Ateka: If the Evil God is resurrected...<page><box>Ateka: It will begin growing rapidly, seeking its complete form.<page><box>Ateka: And once it reaches that complete form...<page><box>
196:$5F97	story_and_event_dialogue	Ateka: Ilpa will...<page><box>Ateka: The town will...<page><box>Ateka: Be destroyed...<delay:14><br>Completely...<page><box>
196:$5FC6	story_and_event_dialogue	Mekerere: Wh-What?!<page><box><delay:1E>Rai: The town...<page> Destroyed?!<page><box><delay:1E>Nuwanko: N-No...<page><box>
196:$5FFD	story_and_event_dialogue	Mekerere: Should we run?!<page><box><delay:1E>Shizu: Run...?<br>Where would we go?!<page><box><delay:1E>Wanda: What are we supposed to do?!<page><box>
196:$603B	story_and_event_dialogue	Sachi: What are you all saying?!
196:$6052	story_and_event_dialogue	Sachi: The town isn't doomed yet!<page><box>
196:$6078	story_and_event_dialogue	Sachi: What good is giving up before we even try?!<page><box>
196:$6096	story_and_event_dialogue	Nuwanko: Even if you say that...<page><box>Nuwanko: What can we do...?<page><box>
